topicId,split,topicText,topicTarget,topicSentiment,claims.claimId,claims.stance,claims.claimCorrectedText,claims.claimOriginalText,claims.Compatible,claims.claimTarget.text,claims.claimTarget.span.start,claims.claimTarget.span.end,claims.claimSentiment,claims.targetsRelation,char_length,word_count
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548387,CON,Hydropower generation is vulnerable to droughts,Hydropower generation is vulnerable to droughts,yes,Hydropower generation,0.0,21.0,-1.0,1.0,47,6
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548410,CON,In many reservoir construction projects people have to be moved and re-housed,In many reservoir construction projects people have to be moved and re-housed,yes,many reservoir construction projects,3.0,39.0,-1.0,1.0,77,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548412,CON,Reservoir failures can generate huge increases in flow down a river valley with the potential to wash away towns and villages and cause considerable loss of life,Reservoir failures can generate huge increases in flow down a river valley with the potential to wash away towns and villages and cause considerable loss of life,yes,Reservoir failures,0.0,18.0,-1.0,1.0,161,27
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548413,CON,Hydroelectric reservoirs release a large pulse of carbon dioxide,Hydroelectric reservoirs release a large pulse of carbon dioxide,yes,Hydroelectric reservoirs,0.0,24.0,-1.0,1.0,64,9
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548414,CON,greenhouse gas emissions from the reservoir could be higher than those of a conventional oil-fired thermal generation plant,greenhouse gas emissions from the reservoir could be higher than those of a conventional oil-fired thermal generation plant,yes,greenhouse gas emissions from the reservoir,0.0,43.0,-1.0,1.0,123,18
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548415,PRO,electricity produced from hydroelectric generation does not give rise to any flue gas emissions from fossil fuel combustion,electricity produced from hydroelectric generation does not give rise to any flue gas emissions from fossil fuel combustion,yes,electricity produced from hydroelectric generation,0.0,50.0,1.0,1.0,123,18
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548416,CON,Dams can also flood various ecosystems on land and may cause extinctions,They can also flood various ecosystems on land and may cause extinctions,yes,Dams,0.0,4.0,-1.0,1.0,72,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548418,CON,"Dams can severely reduce the amount of water reaching countries downstream of them, causing water stress between the countries","Dams can severely reduce the amount of water reaching countries downstream of them, causing water stress between the countries",yes,Dams,0.0,4.0,-1.0,1.0,126,19
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548419,CON,"Farms and villages can be flooded by the creation of reservoirs, ruining many livelihoods","can be flooded by the creation of reservoirs, ruining many livelihoods",yes,the creation of reservoirs,37.0,63.0,-1.0,1.0,89,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548445,CON,Dam failures can cause immense damage and loss of life,can cause immense damage and loss of life,yes,Dam failures,0.0,12.0,-1.0,1.0,54,10
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550157,PRO,Hydroelectricity is the most widely used form of renewable energy,It is the most widely used form of renewable energy,yes,Hydroelectricity,0.0,16.0,1.0,1.0,65,10
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550158,PRO,The cost of hydroelectricity is relatively low,The cost of hydroelectricity is relatively low,yes,The cost of hydroelectricity,0.0,28.0,1.0,1.0,46,7
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550160,PRO,Hydro is a flexible source of electricity,Hydro is also a flexible source of electricity,yes,Hydro,0.0,5.0,1.0,1.0,41,7
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550162,CON,Damming can harm local ecosystems,can harm local ecosystems,yes,Damming,0.0,7.0,-1.0,1.0,33,5
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550164,CON,building large dams and reservoirs often involves displacing people and wildlife,building large dams and reservoirs often involves displacing people and wildlife,yes,building large dams and reservoirs,0.0,34.0,-1.0,1.0,80,11
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550165,PRO,"Once a hydroelectric complex is constructed, the project produces no direct waste","Once a hydroelectric complex is constructed, the project produces no direct waste",yes,a hydroelectric complex,5.0,28.0,1.0,1.0,81,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550167,PRO,The major advantage of hydroelectricity is elimination of the cost of fuel,The major advantage of hydroelectricity is elimination of the cost of fuel,yes,hydroelectricity,23.0,39.0,1.0,1.0,74,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550168,PRO,The cost of operating a hydroelectric plant is nearly immune to increases in the cost of fossil fuels,The cost of operating a hydroelectric plant is nearly immune to increases in the cost of fossil fuels,yes,The cost of operating a hydroelectric plant,0.0,43.0,1.0,1.0,101,18
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550169,PRO,Hydroelectric plants have long economic lives,Hydroelectric plants have long economic lives,yes,Hydroelectric plants,0.0,20.0,1.0,1.0,45,6
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550171,PRO,hydroelectric dams do not burn fossil fuels,hydroelectric dams do not burn fossil fuels,yes,hydroelectric dams,0.0,18.0,1.0,1.0,43,7
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550172,PRO,hydroelectricity produces the least amount of greenhouse gases and externality of any energy source,hydroelectricity produces the least amount of greenhouse gases and externality of any energy source,yes,hydroelectricity,0.0,16.0,1.0,1.0,99,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550173,PRO,"Large hydro dams can control floods, which would otherwise affect people living downstream of the project","Large hydro dams can control floods, which would otherwise affect people living downstream of the project",yes,Large hydro dams,0.0,16.0,1.0,1.0,105,16
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550174,CON,"Large reservoirs required for the operation of hydroelectric power stations result in submersion of extensive areas upstream of the dams, destroying biologically rich and productive lowland","Large reservoirs required for the operation of hydroelectric power stations result in submersion of extensive areas upstream of the dams, destroying biologically rich and productive lowland",yes,Large reservoirs required for the operation of hydroelectric power stations,0.0,75.0,-1.0,1.0,189,26
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550175,CON,reservoirs cause habitat fragmentation of surrounding areas,reservoirs cause habitat fragmentation of surrounding areas,yes,reservoirs,0.0,10.0,-1.0,1.0,59,7
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550176,CON,Hydroelectric projects can be disruptive to surrounding aquatic ecosystems,Hydroelectric projects can be disruptive to surrounding aquatic ecosystems,yes,Hydroelectric projects,0.0,22.0,-1.0,1.0,74,9
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550178,CON,"lower water ﬂow and alterations in the rainfall regime, could reduce total energy production","lower water ﬂow and alterations in the rainfall regime, could reduce total energy production",yes,lower water ﬂow and alterations in the rainfall regime,0.0,54.0,-1.0,1.0,92,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550179,CON,greenhouse gas emissions from the reservoir may be higher than those of a conventional oil-fired thermal generation plant,greenhouse gas emissions from the reservoir may be higher than those of a conventional oil-fired thermal generation plant,yes,greenhouse gas emissions from the reservoir,0.0,43.0,-1.0,1.0,121,18
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550180,CON,Another disadvantage of hydroelectric dams is the need to relocate the people living where the reservoirs are planned,Another disadvantage of hydroelectric dams is the need to relocate the people living where the reservoirs are planned,yes,hydroelectric dams,24.0,42.0,-1.0,1.0,117,18
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550181,CON,people worldwide had been physically displaced as a direct result of dam construction,people worldwide had been physically displaced as a direct result of dam construction,yes,dam construction,69.0,85.0,-1.0,1.0,85,13
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550182,CON,Dam failures have been some of the largest man-made disasters in history,Dam failures have been some of the largest man-made disasters in history,yes,Dam failures,0.0,12.0,-1.0,1.0,72,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550183,CON,Dams are tempting industrial targets for wartime attack,Dams are tempting industrial targets for wartime attack,yes,Dams,0.0,4.0,-1.0,1.0,55,8
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550184,PRO,Hydroelectricity eliminates the flue gas emissions from fossil fuel combustion,Hydroelectricity eliminates the flue gas emissions from fossil fuel combustion,yes,Hydroelectricity,0.0,16.0,1.0,1.0,78,10
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550185,PRO,Hydroelectricity is a renewable energey source,hydroelectricity is also a renewable energy source,yes,Hydroelectricity,0.0,16.0,1.0,1.0,46,6
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550186,PRO,Hydroelectric plants can be easily regulated to follow variations in power demand,Hydroelectric plants can be easily regulated to follow variations in power demand,yes,Hydroelectric plants,0.0,20.0,1.0,1.0,81,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550244,PRO,Investing in renewable energy can have significant dividends for our energy security,Investing in renewable energy can have significant dividends for our energy security,yes,Investing in renewable energy,0.0,29.0,1.0,1.0,84,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550245,PRO,renewable energy is naturally replenished and not subject to the volatility of global fuel markets,renewable energy is naturally replenished and not subject to the volatility of global fuel markets,yes,renewable energy,0.0,16.0,1.0,1.0,98,15
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550246,PRO,Renewable power technologies have significant environmental benefits,Renewable power technologies have significant environmental benefits,yes,Renewable power technologies,0.0,28.0,1.0,1.0,68,7
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550247,PRO,The major advantage of hydroelectric systems is the elimination of the cost of fuel,The major advantage of hydroelectric systems is the elimination of the cost of fuel,yes,hydroelectric systems,23.0,44.0,1.0,1.0,83,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550248,PRO,hydroelectric power can be far less expensive than electricity generated from fossil fuels or nuclear energy,hydroelectric power can be far less expensive than electricity generated from fossil fuels or nuclear energy,yes,hydroelectric power,0.0,19.0,1.0,1.0,108,16
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550249,PRO,areas with abundant hydroelectric power attract industry,areas with abundant hydroelectric power attract industry,yes,areas with abundant hydroelectric power,0.0,39.0,1.0,1.0,56,7
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550250,CON,Disadvantages of hydroelectricity systems include: dislocation of people living where the reservoirs are planned,These include: dislocation of people living where the reservoirs are planned,yes,hydroelectricity systems,17.0,41.0,-1.0,1.0,112,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550251,CON,Hydroelectric power is now more difficult to site in developed nations,Hydroelectric power is now more difficult to site in developed nations,yes,Hydroelectric power,0.0,19.0,-1.0,1.0,70,11
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550252,CON,"Hydro-energy and large dams may not be considered ""clean"" nor ""renewable"" sources of electricity","Hydro-energy and large dams may not be considered ""clean"" nor ""renewable"" sources of electricity",yes,Hydro-energy and large dams,0.0,27.0,-1.0,1.0,96,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550254,PRO,renewable electricity technologies present policy makers with a superior alternative for minimising the risk of fuel interruptions and shortages,renewable electricity technologies present policy makers with a superior alternative for minimising the risk of fuel interruptions and shortages,yes,renewable electricity technologies,0.0,34.0,1.0,1.0,144,19
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550373,PRO,"As time progresses, renewable energy generally gets cheaper,[REF][REF] while fossil fuels generally get more expensive","As time progresses, renewable energy generally gets cheaper,[REF][REF] while fossil fuels generally get more expensive",yes,renewable energy,20.0,36.0,1.0,1.0,118,15
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550374,PRO,"once the renewable infrastructure is built, the fuel is free forever","once the renewable infrastructure is built, the fuel is free forever",yes,the renewable infrastructure,5.0,33.0,1.0,1.0,68,11
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550375,PRO,Hydroelectric plants have the advantage of being long-lived,Hydroelectric plants have the advantage of being long-lived,yes,Hydroelectric plants,0.0,20.0,1.0,1.0,59,8
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550376,PRO,Hydropower is an extremely flexible technology,Hydropower is also an extremely flexible technology,yes,Hydropower,0.0,10.0,1.0,1.0,46,6
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550378,PRO,Large hydropower provides one of the lowest cost options in today’s energy market,Large hydropower provides one of the lowest cost options in today’s energy market,yes,Large hydropower,0.0,16.0,1.0,1.0,81,13
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550380,CON,there are several significant social and environmental disadvantages of large-scale hydroelectric power systems,there are several significant social and environmental disadvantages of large-scale hydroelectric power systems,yes,large-scale hydroelectric power systems,72.0,111.0,-1.0,1.0,111,13
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550449,CON,hydro dams and transmission lines have significant effects on water and biodiversity,hydro dams and transmission lines have significant effects on water and biodiversity,yes,hydro dams and transmission lines,0.0,33.0,-1.0,1.0,84,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550450,CON,Development of large-scale hydroelectric power has environmental impacts,Development of large-scale hydroelectric power has environmental impacts,yes,Development of large-scale hydroelectric power,0.0,46.0,-1.0,1.0,72,8
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550453,CON,"The natural flow of silt down the river will be interrupted, affecting downstream ecosystems","The natural flow of silt down the river will be interrupted, affecting downstream ecosystems",no,,,,,,92,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550455,CON,"The filling of large reservoirs can induce earth tremors, which may be large enough to be objectionable or destructive","The filling of large reservoirs can induce earth tremors, which may be large enough to be objectionable or destructive",yes,The filling of large reservoirs,0.0,31.0,-1.0,1.0,118,19
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550456,CON,A large dam can endanger ecosystems by restricting the motion of marine animals,"a large dam, which can endanger ecosystems by restricting the motion of marine animals",yes,A large dam,0.0,11.0,-1.0,1.0,79,13
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550579,PRO,"even a slow flowing stream of water, or moderate sea swell, can yield considerable amounts of energy","even a slow flowing stream of water, or moderate sea swell, can yield considerable amounts of energy",yes,"a slow flowing stream of water, or moderate sea swell",5.0,58.0,1.0,1.0,100,17
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550761,PRO,The environmental benefits of renewable energy technologies are widely recognised,The environmental benefits of renewable energy technologies are widely recognised,yes,The environmental benefits of renewable energy technologies,0.0,59.0,1.0,1.0,81,10
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550762,PRO,threats to our old energy systems provide a rationale for investing in renewable energy,threats to our old energy systems provide a rationale for investing in renewable energy,yes,investing in renewable energy,58.0,87.0,1.0,1.0,87,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550773,PRO,pumped-storage hydroelectricity (PSH) is the largest-capacity form of grid energy storage available,pumped-storage hydroelectricity (PSH) is the largest-capacity form of grid energy storage available,yes,pumped-storage hydroelectricity (PSH),0.0,37.0,1.0,1.0,99,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550774,PRO,Pumped water storage systems are used to smooth out demand variations,are used to smooth out demand variations,yes,Pumped water storage systems,0.0,28.0,1.0,1.0,69,11
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550775,PRO,Hydroelectric dams with large reserviors can be operated to provide peak generation at times of peak demand,Hydroelectric dams with large reservoirs can also be operated to provide peak generation at times of peak demand,yes,Hydroelectric dams with large reserviors,0.0,40.0,1.0,1.0,107,17
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550787,PRO,hydro plants are highly dispatchable,hydro plants are highly dispatchable,yes,hydro plants,0.0,12.0,1.0,1.0,36,5
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550788,PRO,Hydro plants are able to act as load following power plants,they are able to act as load following power plants,yes,Hydro plants,0.0,12.0,1.0,1.0,59,11
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550789,CON,A hydroelectric plant's production may be affected by requirements to keep the water level from getting to high or low,A hydroelectric plant's production may also be affected by requirements to keep the water level from getting too high or low,yes,A hydroelectric plant's production,0.0,34.0,-1.0,1.0,118,20
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550790,PRO,Hydroelectric plants have high availability factors,hydroelectric plants do have high availability factors,yes,Hydroelectric plants,0.0,20.0,1.0,1.0,51,6
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550806,PRO,Renewable energy technologies are essential contributors to sustainable energy,Renewable energy technologies are essential contributors to sustainable energy,yes,Renewable energy technologies,0.0,29.0,1.0,1.0,78,9
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550807,PRO,"Renewable energy technologies generally contribute to world energy security, reducing dependence on fossil fuel resources","they generally contribute to world energy security, reducing dependence on fossil fuel resources",yes,Renewable energy technologies,0.0,29.0,1.0,1.0,121,15
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550808,PRO,"Among sources of renewable energy, hydroelectric plants have the advantages of being long-lived","Among sources of renewable energy, hydroelectric plants have the advantages of being long-lived",yes,hydroelectric plants,35.0,55.0,1.0,1.0,95,13
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550810,PRO,hydroelectric plants are clean and have few emissions,hydroelectric plants are clean and have few emissions,yes,hydroelectric plants,0.0,20.0,1.0,1.0,53,8
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550811,PRO,hydroelectric plants produce much lower life-cycle emissions than other types of generation,hydroelectric plants produce much lower life-cycle emissions than other types of generation,yes,hydroelectric plants,0.0,20.0,1.0,1.0,91,12
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550837,PRO,Integrating ever-higher levels of renewables is being successfully demonstrated in the real world,Integrating ever-higher levels of renewables is being successfully demonstrated in the real world,yes,Integrating ever-higher levels of renewables,0.0,44.0,1.0,1.0,97,13
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550838,PRO,Hydroelectric power is usually extremely dispatchable and more reliable than other renewable energy sources,Hydroelectric power is usually extremely dispatchable and more reliable than other renewable energy sources,yes,Hydroelectric power,0.0,19.0,1.0,1.0,107,14
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550839,PRO,hydro plants can help allow for intermittency of other plants,hydro plants can help allow for intermittency of other plants,yes,hydro plants,0.0,12.0,1.0,1.0,61,10
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550840,PRO,Hydro is  a low-cost source of electricity,hydro is already a low-cost source of electricity,yes,Hydro,0.0,5.0,1.0,1.0,42,7
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550841,CON,potential hydroelectric sites are becoming scarce,potential hydroelectric sites are becoming scarce,yes,potential hydroelectric sites,0.0,29.0,-1.0,1.0,49,6
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,550842,CON,Hydropower can be intermittent,Hydropower can be intermittent,yes,Hydropower,0.0,10.0,-1.0,1.0,30,4
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,551335,CON,Many plants do not have enough water to operate anywhere near their full capacity on a continuous basis,Many plants do not have enough water to operate anywhere near their full capacity on a continuous basis,yes,Many plants,0.0,11.0,-1.0,1.0,103,18
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,551349,PRO,Hydropower is an extremely flexible technology from the perspective of power grid operation,Hydropower is also an extremely flexible technology from the perspective of power grid operation,yes,Hydropower,0.0,10.0,1.0,1.0,91,13
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,551352,PRO,There are no harmful emissions associated with hydroelectric plant operation,there are no harmful emissions associated with plant operation,yes,hydroelectric plant operation,47.0,76.0,1.0,1.0,76,10
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,551366,CON,"The construction of new hydroelectric power plants means environmental impacts as large areas need to be flooded, altering the ecosystem","The construction of new hydroelectric power plants means environmental impacts as large areas need to be flooded, altering the ecosystem",yes,The construction of new hydroelectric power plants,0.0,50.0,-1.0,1.0,136,20
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,551367,CON,New dams mean very elevated social and environmental costs,New dams mean very elevated social and environmental costs,yes,New dams,0.0,8.0,-1.0,1.0,58,9
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,551369,CON,Large hydroelectric power plants flooding immense forest areas emit large amounts of methane to the atmosphere,Large hydroelectric power plants flooding immense forest areas emit large amounts of methane to the atmosphere,yes,Large hydroelectric power plants flooding immense forest areas,0.0,62.0,-1.0,1.0,110,16
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551250,PRO,Truth and reconciliation commissions can provide proof against historical revisionism of state terrorism and other crimes and human rights abuses,they can provide proof against historical revisionism of state terrorism and other crimes and human rights abuses,yes,Truth and reconciliation commissions,0.0,36.0,1.0,1.0,145,20
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551252,CON,"Truth commissions are sometimes criticised for allowing crimes to go unpunished, and creating impunity for serious human rights abusers","Truth commissions are sometimes criticised for allowing crimes to go unpunished, and creating impunity for serious human rights abusers",yes,Truth commissions,0.0,17.0,-1.0,1.0,135,19
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551253,CON,abuses of human rights have gone unpunished under truth commissions,abuses of human rights have gone unpunished under truth commissions,yes,truth commissions,50.0,67.0,-1.0,1.0,67,10
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551265,CON,many people would lie in order to keep themselves out of trouble while receiving amnesty for their crimes,many people would lie in order to keep themselves out of trouble while receiving amnesty for their crimes,no,,,,,,105,18
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551266,CON,Justice is a prerequisite for reconciliation rather than an alternative to it,justice was a prerequisite for reconciliation rather than an alternative to it,no,,,,,,77,12
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551267,CON,The TRC  is weighted in favour of the perpetrators of abuse,the TRC had been weighted in favour of the perpetrators of abuse,yes,The TRC,0.0,7.0,-1.0,1.0,59,11
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551289,PRO,Truth-seeking processes allow societies to examine and come to grips with past crimes and atrocities and prevent their future repetition,Truth-seeking processes allow societies to examine and come to grips with past crimes and atrocities and prevent their future repetition,yes,Truth-seeking processes,0.0,23.0,1.0,1.0,136,20
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551290,PRO,"Through a truth-seeking process, actors in a country are able to investigate past abuses. and seek redress for victims and their families","Through a truth-seeking process, actors in a country are able to investigate past abuses. and seek redress for victims and their families",yes,a truth-seeking process,8.0,31.0,1.0,1.0,137,22
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,551291,PRO,victims and communities affected by past crimes have the right to know the identity of suspected perpetrators,victims and communities affected by past crimes have the right to know the identity of suspected perpetrators,yes,to know the identity of suspected perpetrators,63.0,109.0,1.0,1.0,109,17
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552116,PRO,Truth-seeking processes aim to enable societies to examine and come to terms with past crimes and human rights violations in order to prevent their recurrence,These processes aim to enable societies to examine and come to terms with past crimes and human rights violations in order to prevent their recurrence,yes,Truth-seeking processes,0.0,23.0,1.0,1.0,158,25
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552117,PRO,Truth seeking processes can also help victims obtain closure,They can also help victims obtain closure,yes,Truth seeking processes,0.0,23.0,1.0,1.0,60,9
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552118,CON,Truth commissions risk conflicting or undermining criminal prosecutions,they risk conflicting or undermining criminal prosecutions,yes,Truth commissions,0.0,17.0,-1.0,1.0,71,8
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552119,PRO,the past must be addressed in order to reach the future,the past must be addressed in order to reach the future,no,,,,,,55,11
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552120,CON,"if all perpetrators of human rights abuses do not stand trial, impunity for crimes will continue","if all perpetrators of human rights abuses do not stand trial, impunity for crimes will continue",yes,if all perpetrators of human rights abuses do not stand trial,0.0,61.0,-1.0,-1.0,96,16
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552123,PRO,the only way to effectively end violence is by granting amnesties,the only way to effectively end violence is by granting amnesties,yes,granting amnesties,47.0,65.0,1.0,1.0,65,11
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552124,PRO,Transitional justice is linked to security and development,transitional justice to security and development,yes,Transitional justice,0.0,20.0,1.0,1.0,58,8
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552125,PRO,Transitional justice is one of the signaling mechanisms that governments can use to show that they are breaking away from past practices,it is one of the “signaling mechanisms” that governments can use to show that they are breaking away from past practices,yes,Transitional justice,0.0,20.0,1.0,1.0,136,22
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552126,PRO,transitional justice measures can send signals about the importance of accountability,transitional justice measures can send signals about the importance of accountability,yes,transitional justice,0.0,20.0,1.0,1.0,85,11
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552150,CON,human rights violations and crimes against humanity must be prosecuted,human rights violations and crimes against humanity must be prosecuted,yes,human rights violations and crimes against humanity,0.0,51.0,-1.0,-1.0,70,10
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552165,PRO,Restorative justice provides help for the offender in order to avoid future offences,it provides help for the offender in order to avoid future offences,yes,Restorative justice,0.0,19.0,1.0,1.0,84,13
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552166,PRO,Restorative justice that fosters dialogue between victim and offender shows the highest rates of victim satisfaction,Restorative justice that fosters dialogue between victim and offender shows the highest rates of victim satisfaction,yes,Restorative justice that fosters dialogue between victim and offender,0.0,69.0,1.0,1.0,116,16
1005,train,This house supports the use of truth and reconciliation commissions,the use of truth and reconciliation commissions,1,552168,PRO,"Restorative approaches seek a balanced approach to the needs of the victim, wrongdoer and community through processes that preserve the safety and dignity of all","Restorative approaches seek a balanced approach to the needs of the victim, wrongdoer and community through processes that preserve the safety and dignity of all",yes,Restorative approaches,0.0,22.0,1.0,1.0,161,25
1065,train,This house would promote democratization,democratization,1,606998,PRO,Democratization empowers people legally in entitling them to practice freedom,it empowers people legally in entitling them to practice freedom,yes,Democratization,0.0,15.0,1.0,1.0,77,10
1065,train,This house would promote democratization,democratization,1,606999,CON,it is very difficult (or even impossible) for democracy to be implemented immediately in a country that has no prior experience with it,it is very difficult (or even impossible) for democracy to be implemented immediately in a country that has no prior experience with it,yes,for democracy to be implemented immediately in a country that has no prior experience with it,42.0,135.0,-1.0,1.0,135,23
1065,train,This house would promote democratization,democratization,1,607085,PRO,democracies don't go to war with each other,democracies don't go to war with each other,yes,democracies,0.0,11.0,1.0,1.0,43,8
1065,train,This house would promote democratization,democratization,1,607086,PRO,democracies tend to be wealthier than other countries,democracies tend to be wealthier than other countries,yes,democracies,0.0,11.0,1.0,1.0,53,8
1065,train,This house would promote democratization,democratization,1,607087,PRO,democracy might cause peace,democracy might cause peace,yes,democracy,0.0,9.0,1.0,1.0,27,4
1065,train,This house would promote democratization,democratization,1,607088,CON,countries in transition to democracy are especially likely to be involved in wars,countries in transition to democracy are especially likely to be involved in wars,yes,countries in transition to democracy,0.0,36.0,-1.0,1.0,81,13
1065,train,This house would promote democratization,democratization,1,607089,PRO,"all democracies, whether young or established, go into war with one another less frequently","all democracies, whether young or established, go into war with one another less frequently",yes,all democracies,0.0,15.0,1.0,1.0,91,14
1065,train,This house would promote democratization,democratization,1,607090,PRO,democracies do not fight one another,democracies do not fight one another,yes,democracies,0.0,11.0,1.0,1.0,36,6
1065,train,This house would promote democratization,democratization,1,607091,PRO,democracies are more peaceful in general,democracies are more peaceful in general,yes,democracies,0.0,11.0,1.0,1.0,40,6
